ORIG_FIPS,DEST_FIPS,origin_county,destination_county,ALLALL,WRKALL,NWKALL,ALLSOV,ALLHOV,ALLTRN,ALLWALK,ALLBIKE,Origin_Long,Origin_Lat,Dest_Long,Dest_Lat
13139,13121,HALL,FULTON,7790,4479,3311,4688,3049,53,0,0,-83.819766,34.316798,-84.467627,33.789892
13139,13135,HALL,GWINNETT,77040,25120,51920,34615,42204,42,81,98,-83.819766,34.316798,-84.023657,33.961676
13139,13139,HALL,HALL,841058,204825,636233,320936,485987,363,30108,3664,-83.819766,34.316798,-83.819766,34.316798
13139,13151,HALL,HENRY,33,9,24,13,20,0,0,0,-83.819766,34.316798,-84.154174,33.452972
13139,13217,HALL,NEWTON,107,54,53,58,49,0,0,0,-83.819766,34.316798,-83.850189,33.555014
13139,13223,HALL,PAULDING,24,6,18,7,17,0,0,0,-83.819766,34.316798,-84.867312,33.920496
13139,13247,HALL,ROCKDALE,194,107,87,117,77,0,0,0,-83.819766,34.316798,-84.026652,33.65421
13139,13255,HALL,SPALDING,1,0,1,0,1,0,0,0,-83.819766,34.316798,-84.284165,33.260886
13139,13297,HALL,WALTON,983,489,494,585,398,0,0,0,-83.819766,34.316798,-83.733833,33.781544
13151,13013,HENRY,BARROW,153,85,68,100,53,0,0,0,-84.154174,33.452972,-83.712737,33.993199
13151,13015,HENRY,BARTOW,15,7,8,13,2,0,0,0,-84.154174,33.452972,-84.840525,34.237806
13151,13045,HENRY,CARROLL,101,38,63,58,43,0,0,0,-84.154174,33.452972,-85.079807,33.582781
13151,13057,HENRY,CHEROKEE,119,38,81,48,71,0,0,0,-84.154174,33.452972,-84.476236,34.243896
13151,13063,HENRY,CLAYTON,103709,28654,75055,43447,59429,394,241,198,-84.154174,33.452972,-84.357684,33.541836
13151,13067,HENRY,COBB,4135,2466,1669,2370,1737,28,0,0,-84.154174,33.452972,-84.576684,33.941426
13151,13077,HENRY,COWETA,2118,1112,1006,1211,907,0,0,0,-84.154174,33.452972,-84.763334,33.353446
13151,13085,HENRY,DAWSON,2,0,2,0,2,0,0,0,-84.154174,33.452972,-84.17054,34.44427
13151,13089,HENRY,DEKALB,46375,15885,30490,21185,24959,175,20,36,-84.154174,33.452972,-84.226356,33.77148
13151,13097,HENRY,DOUGLAS,774,457,317,479,295,0,0,0,-84.154174,33.452972,-84.767979,33.701813
13151,13113,HENRY,FAYETTE,11971,5093,6878,5967,6004,0,0,0,-84.154174,33.452972,-84.494169,33.4139
13151,13117,HENRY,FORSYTH,177,58,119,65,112,0,0,0,-84.154174,33.452972,-84.125061,34.225486
13151,13121,HENRY,FULTON,36387,19347,17040,20287,15077,1023,0,0,-84.154174,33.452972,-84.467627,33.789892
13151,13135,HENRY,GWINNETT,5390,2945,2445,3175,2202,13,0,0,-84.154174,33.452972,-84.023657,33.961676
13151,13139,HENRY,HALL,31,11,20,13,18,0,0,0,-84.154174,33.452972,-83.819766,34.316798
13151,13151,HENRY,HENRY,885957,154878,731079,314933,537200,49,29679,4096,-84.154174,33.452972,-84.154174,33.452972
13151,13217,HENRY,NEWTON,17774,5774,12000,7999,9767,0,0,8,-84.154174,33.452972,-83.850189,33.555014
13151,13223,HENRY,PAULDING,209,83,126,90,119,0,0,0,-84.154174,33.452972,-84.867312,33.920496
13151,13247,HENRY,ROCKDALE,19520,5922,13598,8192,11307,2,6,13,-84.154174,33.452972,-84.026652,33.65421
13151,13255,HENRY,SPALDING,25346,8647,16699,12078,13231,0,13,24,-84.154174,33.452972,-84.284165,33.260886
13151,13297,HENRY,WALTON,1547,763,784,823,724,0,0,0,-84.154174,33.452972,-83.733833,33.781544
13217,13013,NEWTON,BARROW,916,506,410,550,366,0,0,0,-83.850189,33.555014,-83.712737,33.993199
13217,13015,NEWTON,BARTOW,1,0,1,0,1,0,0,0,-83.850189,33.555014,-84.840525,34.237806
13217,13045,NEWTON,CARROLL,1,1,0,1,0,0,0,0,-83.850189,33.555014,-85.079807,33.582781
13217,13057,NEWTON,CHEROKEE,14,9,5,12,2,0,0,0,-83.850189,33.555014,-84.476236,34.243896
13217,13063,NEWTON,CLAYTON,2703,1647,1056,1653,1037,13,0,0,-83.850189,33.555014,-84.357684,33.541836
13217,13067,NEWTON,COBB,973,546,427,554,412,7,0,0,-83.850189,33.555014,-84.576684,33.941426
13217,13077,NEWTON,COWETA,39,18,21,20,19,0,0,0,-83.850189,33.555014,-84.763334,33.353446
13217,13089,NEWTON,DEKALB,15188,7472,7716,8390,6656,142,0,0,-83.850189,33.555014,-84.226356,33.77148
13217,13097,NEWTON,DOUGLAS,109,58,51,68,41,0,0,0,-83.850189,33.555014,-84.767979,33.701813
13217,13113,NEWTON,FAYETTE,476,301,175,308,168,0,0,0,-83.850189,33.555014,-84.494169,33.4139
13217,13117,NEWTON,FORSYTH,90,50,40,60,30,0,0,0,-83.850189,33.555014,-84.125061,34.225486
13217,13121,NEWTON,FULTON,7424,4159,3265,4272,2909,243,0,0,-83.850189,33.555014,-84.467627,33.789892
13217,13135,NEWTON,GWINNETT,8889,4467,4422,4924,3957,8,0,0,-83.850189,33.555014,-84.023657,33.961676
13217,13139,NEWTON,HALL,141,65,76,69,72,0,0,0,-83.850189,33.555014,-83.819766,34.316798
13217,13151,NEWTON,HENRY,17941,5659,12282,7961,9970,0,0,10,-83.850189,33.555014,-84.154174,33.452972
13217,13217,NEWTON,NEWTON,377552,66566,310986,134806,225761,0,14998,1987,-83.850189,33.555014,-83.850189,33.555014
13217,13223,NEWTON,PAULDING,28,9,19,10,18,0,0,0,-83.850189,33.555014,-84.867312,33.920496
13217,13247,NEWTON,ROCKDALE,57579,12336,45243,21488,35778,1,182,130,-83.850189,33.555014,-84.026652,33.65421
13217,13255,NEWTON,SPALDING,830,423,407,497,333,0,0,0,-83.850189,33.555014,-84.284165,33.260886
13217,13297,NEWTON,WALTON,19430,6398,13032,8618,10790,0,6,16,-83.850189,33.555014,-83.733833,33.781544
13223,13013,PAULDING,BARROW,6,0,6,1,5,0,0,0,-84.867312,33.920496,-83.712737,33.993199
13223,13015,PAULDING,BARTOW,13105,4796,8309,6076,7023,0,1,5,-84.867312,33.920496,-84.840525,34.237806
13223,13045,PAULDING,CARROLL,16943,5373,11570,7906,9030,0,0,7,-84.867312,33.920496,-85.079807,33.582781
13223,13057,PAULDING,CHEROKEE,6150,2111,4039,2761,3389,0,0,0,-84.867312,33.920496,-84.476236,34.243896
13223,13063,PAULDING,CLAYTON,1294,798,496,791,492,11,0,0,-84.867312,33.920496,-84.357684,33.541836
13223,13067,PAULDING,COBB,135152,36844,98308,54657,80169,57,106,163,-84.867312,33.920496,-84.576684,33.941426
13223,13077,PAULDING,COWETA,1029,552,477,577,452,0,0,0,-84.867312,33.920496,-84.763334,33.353446
13223,13085,PAULDING,DAWSON,22,5,17,9,13,0,0,0,-84.867312,33.920496,-84.17054,34.44427
13223,13089,PAULDING,DEKALB,4437,2490,1947,2732,1678,27,0,0,-84.867312,33.920496,-84.226356,33.77148
13223,13097,PAULDING,DOUGLAS,41513,10962,30551,16490,24952,13,11,47,-84.867312,33.920496,-84.767979,33.701813
13223,13113,PAULDING,FAYETTE,591,340,251,342,249,0,0,0,-84.867312,33.920496,-84.494169,33.4139
13223,13117,PAULDING,FORSYTH,324,178,146,184,140,0,0,0,-84.867312,33.920496,-84.125061,34.225486
13223,13121,PAULDING,FULTON,21450,12112,9338,12777,8445,228,0,0,-84.867312,33.920496,-84.467627,33.789892
13223,13135,PAULDING,GWINNETT,1183,799,384,811,369,3,0,0,-84.867312,33.920496,-84.023657,33.961676
13223,13139,PAULDING,HALL,13,4,9,8,5,0,0,0,-84.867312,33.920496,-83.819766,34.316798
13223,13151,PAULDING,HENRY,214,85,129,107,107,0,0,0,-84.867312,33.920496,-84.154174,33.452972
13223,13217,PAULDING,NEWTON,28,5,23,11,17,0,0,0,-84.867312,33.920496,-83.850189,33.555014
13223,13223,PAULDING,PAULDING,543369,73894,469475,183770,337285,0,19821,2493,-84.867312,33.920496,-84.867312,33.920496
13223,13247,PAULDING,ROCKDALE,71,38,33,44,27,0,0,0,-84.867312,33.920496,-84.026652,33.65421
13223,13255,PAULDING,SPALDING,21,12,9,18,3,0,0,0,-84.867312,33.920496,-84.284165,33.260886
13223,13297,PAULDING,WALTON,7,2,5,4,3,0,0,0,-84.867312,33.920496,-83.733833,33.781544
13247,13013,ROCKDALE,BARROW,755,505,250,479,276,0,0,0,-84.026652,33.65421,-83.712737,33.993199
13247,13015,ROCKDALE,BARTOW,4,1,3,4,0,0,0,0,-84.026652,33.65421,-84.840525,34.237806
13247,13045,ROCKDALE,CARROLL,11,7,4,8,3,0,0,0,-84.026652,33.65421,-85.079807,33.582781
13247,13057,ROCKDALE,CHEROKEE,55,21,34,20,35,0,0,0,-84.026652,33.65421,-84.476236,34.243896
13247,13063,ROCKDALE,CLAYTON,3854,2207,1647,2210,1576,68,0,0,-84.026652,33.65421,-84.357684,33.541836
13247,13067,ROCKDALE,COBB,1414,919,495,836,550,28,0,0,-84.026652,33.65421,-84.576684,33.941426
13247,13077,ROCKDALE,COWETA,131,59,72,60,71,0,0,0,-84.026652,33.65421,-84.763334,33.353446
13247,13085,ROCKDALE,DAWSON,4,4,0,3,1,0,0,0,-84.026652,33.65421,-84.17054,34.44427
13247,13089,ROCKDALE,DEKALB,45249,14075,31174,19176,25812,165,27,69,-84.026652,33.65421,-84.226356,33.77148
13247,13097,ROCKDALE,DOUGLAS,261,153,108,166,95,0,0,0,-84.026652,33.65421,-84.767979,33.701813
13247,13113,ROCKDALE,FAYETTE,446,275,171,285,161,0,0,0,-84.026652,33.65421,-84.494169,33.4139
13247,13117,ROCKDALE,FORSYTH,161,104,57,111,50,0,0,0,-84.026652,33.65421,-84.125061,34.225486
13247,13121,ROCKDALE,FULTON,10366,6076,4290,5753,4067,546,0,0,-84.026652,33.65421,-84.467627,33.789892
13247,13135,ROCKDALE,GWINNETT,19368,7253,12115,9014,10337,10,0,7,-84.026652,33.65421,-84.023657,33.961676
13247,13139,ROCKDALE,HALL,160,107,53,107,53,0,0,0,-84.026652,33.65421,-83.819766,34.316798
13247,13151,ROCKDALE,HENRY,19109,5825,13284,8054,11035,1,9,10,-84.026652,33.65421,-84.154174,33.452972
13247,13217,ROCKDALE,NEWTON,58790,12863,45927,21951,36538,1,165,135,-84.026652,33.65421,-83.850189,33.555014
13247,13223,ROCKDALE,PAULDING,74,37,37,41,33,0,0,0,-84.026652,33.65421,-84.867312,33.920496
13247,13247,ROCKDALE,ROCKDALE,294754,61800,232954,107752,173256,2,12246,1498,-84.026652,33.65421,-84.026652,33.65421
13247,13255,ROCKDALE,SPALDING,439,259,180,277,162,0,0,0,-84.026652,33.65421,-84.284165,33.260886
13247,13297,ROCKDALE,WALTON,9879,3691,6188,4582,5295,1,0,1,-84.026652,33.65421,-83.733833,33.781544
13255,13013,SPALDING,BARROW,1,0,1,0,1,0,0,0,-84.284165,33.260886,-83.712737,33.993199
13255,13015,SPALDING,BARTOW,1,1,0,1,0,0,0,0,-84.284165,33.260886,-84.840525,34.237806
13255,13045,SPALDING,CARROLL,61,28,33,36,25,0,0,0,-84.284165,33.260886,-85.079807,33.582781
13255,13057,SPALDING,CHEROKEE,18,4,14,6,12,0,0,0,-84.284165,33.260886,-84.476236,34.243896
13255,13063,SPALDING,CLAYTON,6631,3533,3098,3828,2737,65,0,1,-84.284165,33.260886,-84.357684,33.541836
13255,13067,SPALDING,COBB,427,237,190,221,206,0,0,0,-84.284165,33.260886,-84.576684,33.941426
13255,13077,SPALDING,COWETA,3804,1873,1931,2231,1572,0,0,1,-84.284165,33.260886,-84.763334,33.353446
13255,13089,SPALDING,DEKALB,1284,777,507,781,494,9,0,0,-84.284165,33.260886,-84.226356,33.77148
13255,13097,SPALDING,DOUGLAS,150,91,59,94,56,0,0,0,-84.284165,33.260886,-84.767979,33.701813
13255,13113,SPALDING,FAYETTE,8140,3465,4675,4324,3813,0,1,2,-84.284165,33.260886,-84.494169,33.4139
13255,13117,SPALDING,FORSYTH,12,6,6,3,9,0,0,0,-84.284165,33.260886,-84.125061,34.225486
13255,13121,SPALDING,FULTON,3431,2240,1191,2100,1234,97,0,0,-84.284165,33.260886,-84.467627,33.789892
13255,13135,SPALDING,GWINNETT,180,99,81,119,60,1,0,0,-84.284165,33.260886,-84.023657,33.961676
13255,13151,SPALDING,HENRY,25213,8509,16704,11915,13259,0,16,23,-84.284165,33.260886,-84.154174,33.452972
13255,13217,SPALDING,NEWTON,785,395,390,476,309,0,0,0,-84.284165,33.260886,-83.850189,33.555014
13255,13223,SPALDING,PAULDING,18,7,11,14,4,0,0,0,-84.284165,33.260886,-84.867312,33.920496
13255,13247,SPALDING,ROCKDALE,457,275,182,291,166,0,0,0,-84.284165,33.260886,-84.026652,33.65421
13255,13255,SPALDING,SPALDING,223551,60741,162810,96692,114057,0,11471,1331,-84.284165,33.260886,-84.284165,33.260886
13255,13297,SPALDING,WALTON,96,41,55,43,53,0,0,0,-84.284165,33.260886,-83.733833,33.781544
13297,13013,WALTON,BARROW,14726,4202,10524,5879,8835,0,0,12,-83.733833,33.781544,-83.712737,33.993199
13297,13045,WALTON,CARROLL,3,1,2,2,1,0,0,0,-83.733833,33.781544,-85.079807,33.582781
13297,13057,WALTON,CHEROKEE,61,21,40,32,29,0,0,0,-83.733833,33.781544,-84.476236,34.243896
13297,13063,WALTON,CLAYTON,763,443,320,429,330,4,0,0,-83.733833,33.781544,-84.357684,33.541836
13297,13067,WALTON,COBB,565,316,249,350,214,1,0,0,-83.733833,33.781544,-84.576684,33.941426
13297,13077,WALTON,COWETA,4,3,1,4,0,0,0,0,-83.733833,33.781544,-84.763334,33.353446
13297,13085,WALTON,DAWSON,16,7,9,10,6,0,0,0,-83.733833,33.781544,-84.17054,34.44427
13297,13089,WALTON,DEKALB,9538,4573,4965,5231,4278,29,0,0,-83.733833,33.781544,-84.226356,33.77148
13297,13097,WALTON,DOUGLAS,58,23,35,24,34,0,0,0,-83.733833,33.781544,-84.767979,33.701813
13297,13113,WALTON,FAYETTE,52,35,17,33,19,0,0,0,-83.733833,33.781544,-84.494169,33.4139
13297,13117,WALTON,FORSYTH,695,390,305,429,266,0,0,0,-83.733833,33.781544,-84.125061,34.225486
13297,13121,WALTON,FULTON,5243,2755,2488,2939,2253,51,0,0,-83.733833,33.781544,-84.467627,33.789892
13297,13135,WALTON,GWINNETT,61589,15720,45869,23938,37476,47,52,76,-83.733833,33.781544,-84.023657,33.961676
13297,13139,WALTON,HALL,1007,509,498,603,404,0,0,0,-83.733833,33.781544,-83.819766,34.316798
13297,13151,WALTON,HENRY,1536,792,744,859,677,0,0,0,-83.733833,33.781544,-84.154174,33.452972
13297,13217,WALTON,NEWTON,19214,6374,12840,8580,10612,0,6,16,-83.733833,33.781544,-83.850189,33.555014
13297,13223,WALTON,PAULDING,7,3,4,6,1,0,0,0,-83.733833,33.781544,-84.867312,33.920496
13297,13247,WALTON,ROCKDALE,9795,3593,6202,4549,5245,0,0,1,-83.733833,33.781544,-84.026652,33.65421
13297,13255,WALTON,SPALDING,118,44,74,50,68,0,0,0,-83.733833,33.781544,-84.284165,33.260886
13297,13297,WALTON,WALTON,301462,51005,250457,106585,181235,6,11982,1654,-83.733833,33.781544,-83.733833,33.781544
