"ORIG_FIPS","DEST_FIPS","origin_county","destination_county","ALLALL","WRKALL","NWKALL","ALLSOV","ALLHOV","ALLTRN","ALLWALK","ALLBIKE","Origin_Long","Origin_Lat","Dest_Long","Dest_Lat"
13063,13139,"CLAYTON","HALL",80,35,45,32,47,1,0,0,-84.357684,33.541836,-83.819766,34.316798
13063,13151,"CLAYTON","HENRY",106716,30196,76520,45242,60938,88,241,207,-84.357684,33.541836,-84.154174,33.452972
13063,13217,"CLAYTON","NEWTON",2503,1607,896,1634,860,9,0,0,-84.357684,33.541836,-83.850189,33.555014
13063,13223,"CLAYTON","PAULDING",1050,739,311,715,328,7,0,0,-84.357684,33.541836,-84.867312,33.920496
13063,13247,"CLAYTON","ROCKDALE",4042,2291,1751,2275,1719,48,0,0,-84.357684,33.541836,-84.026652,33.65421
13063,13255,"CLAYTON","SPALDING",7074,3669,3405,4070,2993,11,0,0,-84.357684,33.541836,-84.284165,33.260886
13063,13297,"CLAYTON","WALTON",681,410,271,434,246,1,0,0,-84.357684,33.541836,-83.733833,33.781544
13067,13013,"COBB","BARROW",525,334,191,365,159,1,0,0,-84.576684,33.941426,-83.712737,33.993199
13067,13015,"COBB","BARTOW",37796,15388,22408,19453,18229,6,33,75,-84.576684,33.941426,-84.840525,34.237806
13067,13045,"COBB","CARROLL",5109,2878,2231,3100,2007,2,0,0,-84.576684,33.941426,-85.079807,33.582781
13067,13057,"COBB","CHEROKEE",178598,52926,125672,77747,100201,217,207,226,-84.576684,33.941426,-84.476236,34.243896
13067,13063,"COBB","CLAYTON",10028,7087,2941,6236,3451,341,0,0,-84.576684,33.941426,-84.357684,33.541836
13067,13067,"COBB","COBB",2990103,789909,2200194,1243400,1608713,7003,116388,14599,-84.576684,33.941426,-84.576684,33.941426
13067,13077,"COBB","COWETA",3147,1857,1290,1967,1178,2,0,0,-84.576684,33.941426,-84.763334,33.353446
13067,13085,"COBB","DAWSON",958,401,557,506,452,0,0,0,-84.576684,33.941426,-84.17054,34.44427
13067,13089,"COBB","DEKALB",61507,32862,28645,34173,26395,936,0,3,-84.576684,33.941426,-84.226356,33.77148
13067,13097,"COBB","DOUGLAS",70340,22979,47361,31827,38072,46,261,134,-84.576684,33.941426,-84.767979,33.701813
13067,13113,"COBB","FAYETTE",3347,1857,1490,1978,1364,5,0,0,-84.576684,33.941426,-84.494169,33.4139
13067,13117,"COBB","FORSYTH",12970,6620,6350,7458,5493,19,0,0,-84.576684,33.941426,-84.125061,34.225486
13067,13121,"COBB","FULTON",376066,159782,216284,188913,181511,4873,366,403,-84.576684,33.941426,-84.467627,33.789892
13067,13135,"COBB","GWINNETT",23573,14608,8965,15140,8329,104,0,0,-84.576684,33.941426,-84.023657,33.961676
13067,13139,"COBB","HALL",995,498,497,560,433,2,0,0,-84.576684,33.941426,-83.819766,34.316798
13067,13151,"COBB","HENRY",3683,2246,1437,2196,1467,20,0,0,-84.576684,33.941426,-84.154174,33.452972
13067,13217,"COBB","NEWTON",866,470,396,465,393,8,0,0,-84.576684,33.941426,-83.850189,33.555014
13067,13223,"COBB","PAULDING",137902,38064,99838,56147,81480,2,111,162,-84.576684,33.941426,-84.867312,33.920496
13067,13247,"COBB","ROCKDALE",1336,810,526,782,537,17,0,0,-84.576684,33.941426,-84.026652,33.65421
13067,13255,"COBB","SPALDING",372,206,166,210,161,1,0,0,-84.576684,33.941426,-84.284165,33.260886
13067,13297,"COBB","WALTON",499,275,224,298,200,1,0,0,-84.576684,33.941426,-83.733833,33.781544
13077,13015,"COWETA","BARTOW",27,8,19,10,17,0,0,0,-84.763334,33.353446,-84.840525,34.237806
13077,13045,"COWETA","CARROLL",9157,4089,5068,5173,3946,38,0,0,-84.763334,33.353446,-85.079807,33.582781
13077,13057,"COWETA","CHEROKEE",55,19,36,24,31,0,0,0,-84.763334,33.353446,-84.476236,34.243896
13077,13063,"COWETA","CLAYTON",7659,4698,2961,4841,2777,41,0,0,-84.763334,33.353446,-84.357684,33.541836
13077,13067,"COWETA","COBB",3253,1998,1255,2091,1160,2,0,0,-84.763334,33.353446,-84.576684,33.941426
13077,13077,"COWETA","COWETA",597120,116563,480557,225638,350208,0,18459,2815,-84.763334,33.353446,-84.763334,33.353446
13077,13089,"COWETA","DEKALB",3416,1764,1652,1907,1469,40,0,0,-84.763334,33.353446,-84.226356,33.77148
13077,13097,"COWETA","DOUGLAS",5094,2610,2484,2812,2282,0,0,0,-84.763334,33.353446,-84.767979,33.701813
13077,13113,"COWETA","FAYETTE",50440,14609,35831,21269,29119,0,1,51,-84.763334,33.353446,-84.494169,33.4139
13077,13117,"COWETA","FORSYTH",8,1,7,2,6,0,0,0,-84.763334,33.353446,-84.125061,34.225486
13077,13121,"COWETA","FULTON",33157,14635,18522,17000,15777,365,5,10,-84.763334,33.353446,-84.467627,33.789892
13077,13135,"COWETA","GWINNETT",299,166,133,172,127,0,0,0,-84.763334,33.353446,-84.023657,33.961676
13077,13151,"COWETA","HENRY",2096,1073,1023,1158,938,0,0,0,-84.763334,33.353446,-84.154174,33.452972
13077,13217,"COWETA","NEWTON",41,20,21,25,16,0,0,0,-84.763334,33.353446,-83.850189,33.555014
13077,13223,"COWETA","PAULDING",880,456,424,480,400,0,0,0,-84.763334,33.353446,-84.867312,33.920496
13077,13247,"COWETA","ROCKDALE",99,62,37,75,24,0,0,0,-84.763334,33.353446,-84.026652,33.65421
13077,13255,"COWETA","SPALDING",3758,1892,1866,2222,1535,0,0,1,-84.763334,33.353446,-84.284165,33.260886
13077,13297,"COWETA","WALTON",30,3,27,5,25,0,0,0,-84.763334,33.353446,-83.733833,33.781544
13085,13013,"DAWSON","BARROW",55,34,21,41,14,0,0,0,-84.17054,34.44427,-83.712737,33.993199
13085,13015,"DAWSON","BARTOW",84,40,44,53,31,0,0,0,-84.17054,34.44427,-84.840525,34.237806
13085,13057,"DAWSON","CHEROKEE",2133,800,1333,1189,944,0,0,0,-84.17054,34.44427,-84.476236,34.243896
13085,13063,"DAWSON","CLAYTON",17,4,13,6,11,0,0,0,-84.17054,34.44427,-84.357684,33.541836
13085,13067,"DAWSON","COBB",1020,421,599,529,491,0,0,0,-84.17054,34.44427,-84.576684,33.941426
13085,13085,"DAWSON","DAWSON",77407,14272,63135,30220,43196,0,3600,391,-84.17054,34.44427,-84.17054,34.44427
13085,13089,"DAWSON","DEKALB",628,303,325,365,263,0,0,0,-84.17054,34.44427,-84.226356,33.77148
13085,13097,"DAWSON","DOUGLAS",7,1,6,2,5,0,0,0,-84.17054,34.44427,-84.767979,33.701813
13085,13113,"DAWSON","FAYETTE",1,1,0,0,1,0,0,0,-84.17054,34.44427,-84.494169,33.4139
13085,13117,"DAWSON","FORSYTH",34338,6201,28137,12741,21539,0,22,36,-84.17054,34.44427,-84.125061,34.225486
