ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
="13013",="13013",1530,634,0,61247,74493,0,62777,75127,0,2544,158404,160948
="13013",="13015",0,0,0,2,0,0,2,0,0,0,2,2
="13013",="13045",0,0,0,1,1,0,1,1,0,0,2,2
="13013",="13057",2,1,0,36,25,0,38,26,0,3,61,64
="13013",="13063",0,0,0,55,10,0,55,10,0,0,66,66
="13013",="13067",10,2,0,280,108,0,290,110,0,12,388,400
="13013",="13085",1,1,0,31,16,0,32,17,0,2,47,49
="13013",="13089",28,10,0,1514,659,0,1542,669,0,38,2195,2233
="13013",="13097",1,0,0,6,6,0,7,6,0,1,12,13
="13013",="13113",0,0,0,3,1,0,3,1,0,0,4,4
="13013",="13117",9,5,0,609,291,0,618,296,0,14,901,915
="13013",="13121",23,11,0,1574,626,0,1597,637,0,34,2234,2268
="13013",="13135",257,113,0,19355,15777,0,19612,15890,0,374,36703,37077
="13013",="13139",56,29,0,3158,2346,0,3214,2375,0,85,5731,5816
="13013",="13151",0,3,0,67,41,0,67,44,0,3,108,111
="13013",="13217",9,1,0,383,164,0,392,165,0,10,547,557
="13013",="13223",0,0,0,3,0,0,3,0,0,0,3,3
="13013",="13247",7,2,0,332,157,0,339,159,0,9,489,498
="13013",="13255",0,0,0,1,1,0,1,1,0,0,2,2
="13013",="13297",77,39,0,4444,4014,0,4521,4053,0,117,9094,9211
="13015",="13013",0,0,0,1,0,0,1,0,0,0,1,1
="13015",="13015",4239,1430,0,106690,104475,0,110929,105905,0,6634,241763,248397
="13015",="13045",8,1,0,192,101,0,200,102,0,9,293,302
="13015",="13057",79,45,0,6208,4225,0,6287,4270,0,126,10726,10852
="13015",="13063",1,1,0,46,37,0,47,38,0,2,83,85
="13015",="13067",220,97,0,14635,8890,0,14855,8987,0,322,24026,24348
="13015",="13077",0,0,0,4,4,0,4,4,0,0,8,8
